Tag,List,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Quota,Choice 1 Applicants,Dates,Notes,New,HD,hybrid,PLO,RFW,NoApps,nopoints,Valid GMUs,harvestunit,Total_Acres,Public_Acres,Public_Percent,Drawn_out_level24,Chance_at_DOL24,Drawn_out_level23,Chance_at_DOL23,Chance_at_DOLN,DOLE25,Chance_at_DOLN24,DOL24,DOLE24,Chance_at_DOLN23,DOL23,DOL3,DOLE23,slope,predictedDrawnOut,PredPrefPoints,Predpercent,PredPrefPercent
DF049O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"49,57","No Harvest Stats Available,No Harvest Stats Available",857256,624088,72.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF054O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,54,No Harvest Stats Available,614130,477115,77.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF055O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,55,No Harvest Stats Available,935251,835098,89.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF058O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"58,581","No Harvest Stats Available,No Harvest Stats Available",1646336,717101,43.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF066O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,66,No Harvest Stats Available,931963,750431,80.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF067O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,67,No Harvest Stats Available,700450,573192,81.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF075O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"75,751","No Harvest Stats Available,No Harvest Stats Available",1125998,628165,55.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF077O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"77,78,771","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1706829,1025592,60.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF080O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"80,81","No Harvest Stats Available,No Harvest Stats Available",2129625,1414508,66.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF444O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,444,No Harvest Stats Available,398337,262028,65.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF501O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,Special Restrictions See Brochure,New,No,No,No,No,NA,N,501,No Harvest Stats Available,536795,480190,89.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF511O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,511,No Harvest Stats Available,384760,236507,61.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF551O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,551,No Harvest Stats Available,570194,494550,86.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM001O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,No,No,No,NA,N,1,No Harvest Stats Available,141509,103577,73.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM002O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,Hybrid,No,No,NA,N,2,No Harvest Stats Available,1332524,1118255,83.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM003O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"3,301","No Harvest Stats Available,No Harvest Stats Available",1354872,553941,40.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM004O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"4,14,214,441","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1449704,745418,51.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM005O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,5,No Harvest Stats Available,335226,199914,59.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM006O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,6,No Harvest Stats Available,395314,272014,68.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM007O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,45481,No Harvest Stats Available,0,0,NaN%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM010O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,Hybrid,No,No,NA,N,10,No Harvest Stats Available,915335,568381,62.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM011O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"11,211","No Harvest Stats Available,No Harvest Stats Available",1147521,658775,57.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM012O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"12,13,23,24","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1880526,974342,51.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM015O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,15,No Harvest Stats Available,539743,351922,65.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM016O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,16,No Harvest Stats Available,355632,183364,51.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM017O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,17,No Harvest Stats Available,311812,213812,68.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM018O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"18,28,37,371","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",2190474,1511011,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM019O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"19,191","No Harvest Stats Available,No Harvest Stats Available",805206,448659,55.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM020O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,20,No Harvest Stats Available,1330216,341109,25.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM021O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,No,No,No,NA,N,21,No Harvest Stats Available,965610,848591,87.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM022O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,22,No Harvest Stats Available,1075014,825166,76.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM025O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"25,26","No Harvest Stats Available,No Harvest Stats Available",514210,337701,65.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM027O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"27,181","No Harvest Stats Available,No Harvest Stats Available",416543,235053,56.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM029O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,29,No Harvest Stats Available,481784,112489,23.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM030O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,30,No Harvest Stats Available,928827,686736,73.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM031O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"31,32","No Harvest Stats Available,No Harvest Stats Available",1078287,561779,52.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM033O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,33,No Harvest Stats Available,450288,339388,75.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM034O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,34,No Harvest Stats Available,208574,191998,92.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM035O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"35,36,45,361","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1040280,836649,80.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM038O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,38,No Harvest Stats Available,495372,151588,30.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM039O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,Special Restrictions See Brochure,New,No,No,No,No,NA,N,"39,46","No Harvest Stats Available,No Harvest Stats Available",628586,430055,68.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM040O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,Landowner permission is advisable before applying. Most land is private.,New,No,No,No,No,NA,N,40,No Harvest Stats Available,786772,458993,58.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM041O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"41,42,421","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1574530,957437,60.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM043O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"43,47,431,471","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1220926,967723,79.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM044O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,Hybrid,No,No,NA,N,44,No Harvest Stats Available,406291,320001,78.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM048O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"48,56,481,561","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1005432,832466,82.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM049O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"49,57,58,581","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",2503591,1341190,53.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM050O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,Special Restrictions See Brochure,New,No,No,No,No,NA,N,"50,500,501","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1243493,821811,66.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM051O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,51,No Harvest Stats Available,538646,250661,46.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM052O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"52,411,521","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1062146,690179,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM053O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,53,No Harvest Stats Available,418286,321541,76.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM054O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,54,No Harvest Stats Available,614130,477115,77.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM055O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,55,No Harvest Stats Available,935251,835098,89.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM059O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"59,511","No Harvest Stats Available,No Harvest Stats Available",1064347,466287,43.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM060O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,60,No Harvest Stats Available,248568,207519,83.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM061O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,61,No Harvest Stats Available,962052,818294,85.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM062O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,62,No Harvest Stats Available,1441839,1004509,69.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM063O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,63,No Harvest Stats Available,387568,191115,49.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM064O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"64,65","No Harvest Stats Available,No Harvest Stats Available",979550,474704,48.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM066O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,Hybrid,No,No,NA,N,66,No Harvest Stats Available,931963,750431,80.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM067O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,No,No,No,NA,N,67,No Harvest Stats Available,700450,573192,81.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM068O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"68,681,682","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1347095,961692,71.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM069O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"69,84,86,691,861","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",2616016,933137,35.7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM070O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,70,No Harvest Stats Available,1560511,1053575,67.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM071O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"71,711","No Harvest Stats Available,No Harvest Stats Available",1372476,966689,70.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM072O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"72,73","No Harvest Stats Available,No Harvest Stats Available",1893855,525765,27.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM074O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,74,No Harvest Stats Available,607210,525831,86.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM075O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"75,751","No Harvest Stats Available,No Harvest Stats Available",1125998,628165,55.8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM076O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,76,No Harvest Stats Available,995744,939632,94.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM077O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"77,78,771","No Harvest Stats Available,No Harvest Stats Available,No Harvest Stats Available",1706829,1025592,60.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM079O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"79,791","No Harvest Stats Available,No Harvest Stats Available",856014,321618,37.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM080O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"80,81","No Harvest Stats Available,No Harvest Stats Available",2129625,1414508,66.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM082O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,82,No Harvest Stats Available,1120579,622224,55.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM083O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,83,No Harvest Stats Available,1268265,69764,5.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM085O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,Except Bosque del Oso SWA,New,No,No,No,No,NA,N,"85,851","No Harvest Stats Available,No Harvest Stats Available",1635527,236415,14.5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM131O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,"131,231","No Harvest Stats Available,No Harvest Stats Available",409115,146923,35.9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM140O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,140,No Harvest Stats Available,462543,21286,4.6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM161O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,161,No Harvest Stats Available,457058,339930,74.4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM171O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,No,No,No,No,NA,N,171,No Harvest Stats Available,284160,216814,76.3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM201O3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov. 7-15,,New,High Demand,Hybrid,No,No,NA,N,201,No Harvest Stats Available,269009,266877,99.2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
